id задачи|Способ связи|Дата создания|Платформа|Кол-во откликов|Кол-во прематчей
188211|через телефон|2022-07-18T06:00:25.117032|admins|1|1
188210|через телефон|2022-07-18T05:55:55.554598|admins|0|0
188209|через телефон|2022-07-18T05:54:07.393641|admins|1|1
188208|через телефон|2022-07-18T05:43:04.338907|admins|2|2
188207|через телефон|2022-07-18T05:38:25.621889|admins|1|1
188206|через приложение|2022-07-18T05:34:54.956140|android|4|3
188205|через телефон|2022-07-18T04:57:42.842007|admins|2|2
188204|через телефон|2022-07-18T04:49:03.836224|admins|1|1
188203|через телефон|2022-07-18T04:48:31.998421|admins|5|5
188202|через телефон|2022-07-18T04:48:08.882437|admins|1|1
188201|через телефон|2022-07-18T04:46:54.734444|admins|2|2
188200|через телефон|2022-07-18T04:45:56.775494|admins|1|1
188199|через телефон|2022-07-18T04:45:00.685367|admins|1|1
188198|через телефон|2022-07-18T04:43:55.671499|admins|0|0
188197|через телефон|2022-07-18T04:42:47.252531|admins|0|0
188196|через телефон|2022-07-18T04:30:19.836007|admins|0|0
188195|через телефон|2022-07-18T04:28:56.207769|admins|1|1
188194|через телефон|2022-07-18T04:25:00.703972|admins|0|0
188193|через телефон|2022-07-18T04:22:41.122164|admins|0|0
188192|через телефон|2022-07-18T04:20:35.589329|admins|3|3
188191|через телефон|2022-07-18T04:19:36.449185|admins|3|3
188190|через телефон|2022-07-18T04:18:03.163701|admins|3|3
188189|через телефон|2022-07-18T04:16:10.333075|admins|1|1
188188|через телефон|2022-07-18T04:16:07.824430|admins|3|3
188187|через телефон|2022-07-18T04:15:19.861357|admins|1|1
188186|через телефон|2022-07-18T04:13:00.623062|admins|0|0
188185|через телефон|2022-07-18T04:11:31.742009|admins|0|0
188184|через телефон|2022-07-18T04:11:18.753553|admins|3|3
188183|через телефон|2022-07-18T04:10:30.583218|admins|5|5
188182|через телефон|2022-07-18T04:10:05.513948|admins|0|0
188181|через телефон|2022-07-18T04:08:33.886472|admins|1|1
188180|через телефон|2022-07-18T04:07:03.470502|admins|0|0
188179|через телефон|2022-07-18T04:04:41.251172|admins|2|2
188178|через телефон|2022-07-18T04:01:14.926541|admins|2|1
188177|через телефон|2022-07-18T03:56:43.709948|admins|5|4
188176|через телефон|2022-07-18T03:18:20.821082|admins|1|1
188175|через телефон|2022-07-18T02:44:21.465093|admins|4|4
188174|через телефон|2022-07-18T02:40:46.478052|admins|5|5
188173|через телефон|2022-07-18T02:21:55.979560|admins|5|5
188172|через приложение|2022-07-18T02:03:10.855096|android|1|0
188171|через телефон|2022-07-18T02:03:03.750858|admins|1|1
188170|через телефон|2022-07-18T02:02:11.192949|admins|0|0
188169|через телефон|2022-07-18T01:58:01.758453|admins|0|0
188168|через телефон|2022-07-18T01:50:53.027350|admins|0|0
188167|через телефон|2022-07-18T01:47:59.685085|admins|4|4
188166|через телефон|2022-07-18T01:26:59.799456|admins|2|2
188165|через телефон|2022-07-18T01:23:09.478164|admins|3|3
188164|через телефон|2022-07-18T01:20:13.848426|admins|1|1
188163|через телефон|2022-07-18T01:16:22.255837|admins|2|2
188162|через телефон|2022-07-18T01:06:27.223259|admins|5|5
188161|через телефон|2022-07-18T00:59:11.981228|admins|4|4
188160|через телефон|2022-07-18T00:55:36.049380|admins|2|2
188159|через телефон|2022-07-18T00:48:22.579637|admins|1|1
188158|через телефон|2022-07-18T00:45:41.686579|admins|5|5
188157|через телефон|2022-07-18T00:42:54.685252|admins|1|1
188156|через телефон|2022-07-18T00:40:13.125294|admins|2|2
188155|через телефон|2022-07-18T00:28:45.552149|admins|4|4
188154|через телефон|2022-07-18T00:27:00.189849|admins|1|1
188153|через телефон|2022-07-18T00:17:43.511109|admins|1|1
188152|через телефон|2022-07-18T00:16:59.662617|admins|1|1
188151|через телефон|2022-07-18T00:14:08.315325|admins|0|0
188150|через телефон|2022-07-18T00:11:09.157925|admins|5|5
188149|через телефон|2022-07-17T23:31:48.446303|admins|0|0
188148|через приложение|2022-07-17T23:19:00.378434|android|1|0
188147|через приложение|2022-07-17T23:09:23.648182|android|0|0
188146|через приложение|2022-07-17T23:09:03.602223|android|1|0
188145|через телефон|2022-07-17T22:54:17.459975|admins|5|5
188144|через телефон|2022-07-17T22:51:01.854991|admins|6|5
188143|через телефон|2022-07-17T22:47:27.542706|admins|1|1
188142|через телефон|2022-07-17T22:42:09.776085|admins|1|1
188141|через телефон|2022-07-17T22:38:54.600059|admins|1|1
188140|через телефон|2022-07-17T22:25:20.928189|admins|2|2
188139|через телефон|2022-07-17T22:19:54.537421|admins|2|2
188138|через телефон|2022-07-17T22:11:57.857431|admins|1|1
188137|через телефон|2022-07-17T22:02:52.508694|admins|1|1
188136|через телефон|2022-07-17T22:00:30.754679|admins|0|0
188135|через телефон|2022-07-17T21:50:42.058830|admins|3|3
188134|через телефон|2022-07-17T21:42:11.491561|admins|5|0
188133|через телефон|2022-07-17T21:40:47.924677|admins|0|0
188132|через телефон|2022-07-17T21:40:44.898414|admins|4|4
188131|через телефон|2022-07-17T21:35:13.223622|admins|2|2
188130|через телефон|2022-07-17T21:14:09.334463|admins|4|4
188129|через телефон|2022-07-17T20:38:03.394452|admins|1|1
188128|через приложение|2022-07-17T20:36:53.429708|android|7|3
188127|через телефон|2022-07-17T20:35:10.420787|admins|1|1
188126|через телефон|2022-07-17T20:33:31.621605|admins|5|5
188125|через телефон|2022-07-17T20:29:19.681724|admins|5|5
188124|через телефон|2022-07-17T20:25:55.252770|admins|2|2
188123|через телефон|2022-07-17T20:25:52.489569|admins|1|1
188122|через телефон|2022-07-17T20:09:18.895904|admins|1|1
188121|через телефон|2022-07-17T20:06:36.408240|admins|2|1
188120|через телефон|2022-07-17T19:57:01.910059|admins|1|1
188119|через телефон|2022-07-17T19:51:27.868455|admins|5|5
188118|через телефон|2022-07-17T19:47:33.828966|admins|5|5
188117|через телефон|2022-07-17T19:36:55.078344|admins|5|5
188116|через телефон|2022-07-17T19:26:54.950849|admins|0|0
188115|через телефон|2022-07-17T19:26:54.722101|admins|0|0
188114|через телефон|2022-07-17T19:24:01.661389|admins|5|5
188113|через телефон|2022-07-17T19:22:53.308677|admins|1|0
188112|через телефон|2022-07-17T19:21:44.849123|admins|0|0
188111|через телефон|2022-07-17T19:20:52.505102|admins|4|4
188110|через телефон|2022-07-17T19:18:29.635482|admins|1|1
188109|через телефон|2022-07-17T19:16:01.851745|admins|5|4
188108|через телефон|2022-07-17T19:13:14.052160|admins|0|0
188107|через телефон|2022-07-17T19:13:05.365574|admins|5|5
188106|через телефон|2022-07-17T19:11:31.687132|admins|2|2
188105|через телефон|2022-07-17T19:09:54.496291|admins|5|5
188104|через телефон|2022-07-17T19:07:21.275499|admins|0|0
188103|через телефон|2022-07-17T18:55:35.423493|admins|4|4
188102|через телефон|2022-07-17T07:27:22.449983|android|5|5
188101|через телефон|2022-07-17T07:25:04.936322|admins|1|1
188100|через телефон|2022-07-17T07:15:23.295089|admins|3|3
188099|через телефон|2022-07-17T06:55:59.479530|admins|5|5
188098|через телефон|2022-07-17T06:46:29.684182|admins|1|1
188097|через телефон|2022-07-17T06:41:06.465462|admins|5|5
188096|через телефон|2022-07-17T06:38:45.853264|admins|1|1
188095|через телефон|2022-07-17T06:35:12.008428|admins|5|5
188094|через телефон|2022-07-17T06:30:39.567764|admins|3|3
188093|через телефон|2022-07-17T06:23:31.028508|admins|2|2
188092|через телефон|2022-07-17T06:21:34.978655|admins|5|5
188091|через телефон|2022-07-17T06:19:26.679974|admins|5|5
188090|через телефон|2022-07-17T06:05:41.885077|admins|3|3
188089|через телефон|2022-07-17T06:03:57.812380|admins|0|0
188088|через телефон|2022-07-17T06:02:58.283522|admins|1|1
188087|через телефон|2022-07-17T05:57:28.599714|admins|5|5
188086|через телефон|2022-07-17T05:46:16.864215|admins|5|3
188085|через телефон|2022-07-17T05:41:01.338380|admins|3|1
188084|через телефон|2022-07-17T05:37:47.268409|admins|1|1
188083|через телефон|2022-07-17T05:33:59.395371|admins|5|5
188082|через телефон|2022-07-17T05:33:28.538448|admins|2|1
188081|через телефон|2022-07-17T05:30:32.074193|admins|1|1
188080|через телефон|2022-07-17T05:28:55.751262|admins|1|1
188079|через телефон|2022-07-17T05:25:56.772889|admins|5|4
188078|через приложение|2022-07-17T05:15:56.435030|android|2|0
188077|через телефон|2022-07-17T05:10:22.707229|admins|1|1
188076|через телефон|2022-07-17T05:09:49.769369|admins|2|1
188075|через телефон|2022-07-17T04:58:04.583217|admins|3|3
188074|через телефон|2022-07-17T04:51:26.200538|android|0|0
188073|через телефон|2022-07-17T04:39:38.148822|admins|4|4
188072|через телефон|2022-07-17T04:28:20.120113|admins|1|1
188071|через телефон|2022-07-17T04:27:56.625811|admins|5|5
188070|через телефон|2022-07-17T04:27:00.058428|admins|1|1
188069|через телефон|2022-07-17T04:23:36.943184|admins|2|2
188068|через телефон|2022-07-17T04:23:23.812482|admins|0|0
188067|через телефон|2022-07-17T04:21:34.336155|admins|3|2
188066|через телефон|2022-07-17T04:18:22.682407|admins|2|2
188065|через телефон|2022-07-17T04:17:34.086696|admins|2|2
188064|через телефон|2022-07-17T04:15:40.870966|admins|2|2
188063|через телефон|2022-07-17T04:13:15.852279|admins|0|0
188062|через телефон|2022-07-17T04:12:17.573902|admins|1|1
188061|через телефон|2022-07-17T04:08:45.657038|admins|2|2
188060|через телефон|2022-07-17T04:04:07.619187|admins|6|5
188059|через телефон|2022-07-17T04:03:35.247050|admins|1|1
188058|через телефон|2022-07-17T04:02:07.429444|admins|5|5
188057|через телефон|2022-07-17T03:58:55.479683|admins|3|3
188056|через телефон|2022-07-17T03:55:48.280627|admins|2|2
188055|через телефон|2022-07-17T03:54:40.802718|admins|4|3
188054|через телефон|2022-07-17T03:49:49.431604|admins|5|5
188053|через телефон|2022-07-17T03:49:19.176604|admins|1|1
188052|через телефон|2022-07-17T03:45:52.025000|admins|3|3
188051|через телефон|2022-07-17T03:45:48.847425|admins|6|5
188050|через приложение|2022-07-17T03:43:21.916406|ios|1|0
188049|через телефон|2022-07-17T03:40:56.727615|admins|1|1
188048|через телефон|2022-07-17T03:37:43.497472|admins|1|1
188047|через телефон|2022-07-17T03:37:05.010856|admins|2|1
188046|через телефон|2022-07-17T03:32:33.783259|admins|2|2
188045|через телефон|2022-07-17T03:30:44.851756|admins|2|2
188044|через телефон|2022-07-17T03:29:12.896427|admins|0|0
188043|через телефон|2022-07-17T03:27:28.318192|admins|2|2
188042|через телефон|2022-07-17T03:27:14.328425|admins|1|1
188041|через телефон|2022-07-17T03:26:11.162592|admins|5|5
188040|через телефон|2022-07-17T03:24:45.233683|admins|1|1
188039|через телефон|2022-07-17T03:23:33.760098|admins|1|1
188038|через телефон|2022-07-17T03:16:16.273186|admins|5|5
188037|через телефон|2022-07-17T03:14:30.755217|admins|4|4
